replication,scenario,horizon,loss,har_mean_loss,harp_mean_loss,loss_ratio_harp_over_har,dm_mean_differential_harp_minus_har,dm_bandwidth,dm_hln_factor,dm_statistic,dm_p_value_two_sided,dm_rejection_direction,har_qlike_floor_count,harp_qlike_floor_count,har_qlike_floor_fraction,harp_qlike_floor_fraction,qlike_numerically_valid,oos_forecasts,disclaimer
177,no_periodicity,1,MSE,1.0350838227586583e-09,1.0338800096575435e-09,0.99883698974455382,-1.203813101114548e-12,5,0.99899949949937417,-1.2633212416560724,0.2064737554125391,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,no_periodicity,1,QLIKE,0.038902266867178667,0.038900990706897599,0.99996719573475179,-1.2761602810691386e-06,5,0.99899949949937417,-0.038793004475908298,0.96905542225748886,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,no_periodicity,5,MSE,4.8146870699127645e-10,4.8066478344973138e-10,0.99833026834377492,-8.0392354154509504e-13,5,0.99099949545900379,-1.0239844893401755,0.30584260110201378,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,no_periodicity,5,QLIKE,0.019016448393754045,0.019004377950820869,0.99936526302476436,-1.207044293317372e-05,5,0.99099949545900379,-0.50152826817198126,0.61599938844174096,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,no_periodicity,22,MSE,3.7712493939656644e-10,3.7631219420129236e-10,0.99784489141297694,-8.1274519527400374e-13,21,0.95699947753381764,-1.266385183625965,0.20537521283742027,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,no_periodicity,22,QLIKE,0.016639700646159782,0.016626680510733422,0.99921752586159862,-1.3020135426359936e-05,21,0.95699947753381764,-0.45635705654950487,0.64813324091380475,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,u_shaped_periodicity,1,MSE,1.1046158191929594e-09,1.0947908584660788e-09,0.99110554044567378,-9.8249607268805077e-12,5,0.99899949949937417,-0.99561382790800712,0.31943781348104872,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,u_shaped_periodicity,1,QLIKE,0.041284508039444348,0.04095422849595879,0.99199991572698409,-0.0003302795434855543,5,0.99899949949937417,-0.98625661076686499,0.32400720573175967,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,u_shaped_periodicity,5,MSE,5.1396093609823455e-10,5.0455801318865428e-10,0.98170498524467031,-9.4029229095802638e-12,5,0.99099949545900379,-1.0589614959778548,0.28961731563801063,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,u_shaped_periodicity,5,QLIKE,0.020008742381900379,0.019890391500614266,0.99408504147701093,-0.00011835088128611427,5,0.99099949545900379,-0.49397102514118257,0.62132664264783433,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,u_shaped_periodicity,22,MSE,3.9673609177007441e-10,3.8341841304381761e-10,0.96643189515015193,-1.33176787262568e-11,21,0.95699947753381764,-2.2927543436156226,0.021862151909800086,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
177,u_shaped_periodicity,22,QLIKE,0.017176859276167848,0.016725867414860741,0.97374421865743299,-0.00045099186130710846,21,0.95699947753381764,-1.9535605914123377,0.050753205018539124,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,no_periodicity,1,MSE,7.3468368795289589e-10,7.3467653510414272e-10,0.99999026404305624,-7.1528487531832696e-15,5,0.99899949949937417,-0.0089986550628076058,0.99282020895573819,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,no_periodicity,1,QLIKE,0.042998929497517109,0.042948171439653592,0.99881955066191941,-5.0758057863522497e-05,5,0.99899949949937417,-1.3134342186481995,0.18903667334034541,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,no_periodicity,5,MSE,3.3339443245389452e-10,3.3285560398399467e-10,0.99838381083351069,-5.3882846989987744e-13,5,0.99099949545900379,-0.66342538249423277,0.5070581540002661,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,no_periodicity,5,QLIKE,0.019361436659006782,0.019309935952071443,0.99734003690726214,-5.1500706935335925e-05,5,0.99099949545900379,-1.4066087964386103,0.15954342325525403,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,no_periodicity,22,MSE,3.0720173791298762e-10,3.0591604569752685e-10,0.9958148276627754,-1.2856922154607236e-12,21,0.95699947753381764,-1.0094471267504141,0.31276024678599906,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,no_periodicity,22,QLIKE,0.017178315417005111,0.017096174107714211,0.9952183140606683,-8.2141309290897362e-05,21,0.95699947753381764,-1.4830819500985473,0.13805263900682574,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,u_shaped_periodicity,1,MSE,7.5266218764402862e-10,7.5380990012892982e-10,1.0015248706574376,1.1477124849011116e-12,5,0.99899949949937417,0.1654028459789679,0.86862691376236723,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,u_shaped_periodicity,1,QLIKE,0.044460321983647869,0.04435357122805203,0.99759896575568885,-0.00010675075559583513,5,0.99899949949937417,-0.29858405065055982,0.76525743634670085,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,u_shaped_periodicity,5,MSE,3.3057056862240129e-10,3.2915304280151463e-10,0.99571188134868149,-1.4175258208866373e-12,5,0.99099949545900379,-0.27120074943436401,0.78623663660742227,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,u_shaped_periodicity,5,QLIKE,0.019547554499642784,0.019292230239762329,0.98693830167425178,-0.0002553242598804535,5,0.99099949545900379,-0.89592872241268995,0.37029083277158081,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,u_shaped_periodicity,22,MSE,3.0120620964199639e-10,3.1097657139455757e-10,1.0324374512868573,9.770361752561222e-12,21,0.95699947753381764,1.5002115804488632,0.13355960445218432,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
178,u_shaped_periodicity,22,QLIKE,0.017221018936913472,0.017518614219834548,1.0172809334924531,0.00029759528292107752,21,0.95699947753381764,0.80726841107709102,0.41951185928349904,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,no_periodicity,1,MSE,1.8434122873002039e-09,1.8441336900889112e-09,1.0003913409895753,7.2140278870697256e-13,5,0.99899949949937417,0.53392286631841035,0.59339490099971604,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,no_periodicity,1,QLIKE,0.048460670296502577,0.048442422139952757,0.99962344399204195,-1.8248156549823146e-05,5,0.99899949949937417,-0.45988233081137997,0.64560068344507671,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,no_periodicity,5,MSE,8.8273605398690558e-10,8.8308319556451125e-10,1.0003932563715257,3.4714157760570726e-13,5,0.99099949545900379,0.27061545717578361,0.78668680618178921,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,no_periodicity,5,QLIKE,0.025586255401556367,0.025581862798835231,0.99982832178244929,-4.392602721132288e-06,5,0.99099949545900379,-0.1304545244109675,0.89620683086650721,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,no_periodicity,22,MSE,9.6472933636944059e-10,9.6438495612219084e-10,0.99964302915411929,-3.4438024724995105e-13,21,0.95699947753381764,-0.14433503401823594,0.88523591479234964,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,no_periodicity,22,QLIKE,0.029927435433578488,0.029914753530944665,0.99957624492543073,-1.2681902633822073e-05,21,0.95699947753381764,-0.22927442289917582,0.8186556316036544,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,u_shaped_periodicity,1,MSE,2.1078681443177092e-09,2.046778577657162e-09,0.97101831685951068,-6.1089566660547095e-11,5,0.99899949949937417,-3.0869160392685253,0.0020224471206872607,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,u_shaped_periodicity,1,QLIKE,0.052512089937276414,0.051384666977318,0.97853022111088939,-0.0011274229599584093,5,0.99899949949937417,-3.1293649615709116,0.0017518457314704835,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,u_shaped_periodicity,5,MSE,9.6516642136831975e-10,9.201537339936177e-10,0.95336277104327005,-4.5012687374701885e-11,5,0.99099949545900379,-3.3567632700359167,0.00078860602105964878,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,u_shaped_periodicity,5,QLIKE,0.02735297233670694,0.02641661537698755,0.96576763401822974,-0.00093635695971938876,5,0.99099949545900379,-3.1806235648389718,0.0014695845197249505,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,u_shaped_periodicity,22,MSE,1.0158495249565155e-09,9.8170330625987669e-10,0.96638653869715541,-3.4146218696639176e-11,21,0.95699947753381764,-1.4025223085666103,0.16075933356057195,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
179,u_shaped_periodicity,22,QLIKE,0.031167633112556624,0.030679568929804842,0.9843406722291288,-0.00048806418275178085,21,0.95699947753381764,-0.87134746660430729,0.38356446039559189,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,no_periodicity,1,MSE,6.7952038728633797e-10,6.7993879011179286e-10,1.0006157325567901,4.1840282545484844e-13,5,0.99899949949937417,0.62853713856461879,0.52965212549108753,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,no_periodicity,1,QLIKE,0.047650169769865955,0.047673093034585792,1.0004810741458121,2.2923264719835855e-05,5,0.99899949949937417,0.56779425124462024,0.57017468380818248,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,no_periodicity,5,MSE,2.6979019562263409e-10,2.7076754732811003e-10,1.0036226361125553,9.7735170547602496e-13,5,0.99099949545900379,1.6538772142676026,0.098152463184740149,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,no_periodicity,5,QLIKE,0.020428476326647772,0.020475321533259695,1.0022931326772919,4.6845206611923814e-05,5,0.99099949545900379,1.3884189142288368,0.16500952015466935,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,no_periodicity,22,MSE,1.9795808030711596e-10,1.9897789950992369e-10,1.0051516927282056,1.0198192028077001e-12,21,0.95699947753381764,1.5943608198304542,0.11085524259324095,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,no_periodicity,22,QLIKE,0.016637207841773308,0.016693310739873474,1.0033721342327226,5.6102898100166778e-05,21,0.95699947753381764,1.6731159618282618,0.094304469856258649,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,u_shaped_periodicity,1,MSE,7.0867647723972488e-10,7.0575812715628747e-10,0.99588197128426736,-2.9183500834374309e-12,5,0.99899949949937417,-0.64052121688479746,0.52183380003104629,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,u_shaped_periodicity,1,QLIKE,0.049856350372908809,0.049738434552605758,0.99763488864666028,-0.00011791582030304549,5,0.99899949949937417,-0.35800327997961351,0.72034085894974065,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,u_shaped_periodicity,5,MSE,2.9076103430276031e-10,2.8686433632995459e-10,0.9865982799856593,-3.8966979728057122e-12,5,0.99099949545900379,-1.0997391857159082,0.27144577611333287,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,u_shaped_periodicity,5,QLIKE,0.021779760811715732,0.021443358114380501,0.98455434381289098,-0.00033640269733523141,5,0.99099949545900379,-1.3482299070831474,0.1775844483007562,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,u_shaped_periodicity,22,MSE,2.1212287594696952e-10,2.0158282327834353e-10,0.95031157002010014,-1.0540052668625989e-11,21,0.95699947753381764,-2.5956514618136159,0.0094411781293401408,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
180,u_shaped_periodicity,22,QLIKE,0.017772920018533925,0.016914487594221997,0.95169997820185204,-0.00085843242431192838,21,0.95699947753381764,-2.7947248654554664,0.005194390199272151,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,no_periodicity,1,MSE,1.6084070490076994e-09,1.6071816531883438e-09,0.99923813078280677,-1.225395819355453e-12,5,0.99899949949937417,-0.84469612806034511,0.39828052185522289,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,no_periodicity,1,QLIKE,0.04733870613848775,0.047318008634783186,0.99956277842398111,-2.069750370457868e-05,5,0.99899949949937417,-0.45163141711496219,0.65153453307545117,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,no_periodicity,5,MSE,6.489720607482269e-10,6.4663326586573058e-10,0.99639615474385779,-2.3387948824962762e-12,5,0.99099949545900379,-1.8469632648097063,0.064752464546295699,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,no_periodicity,5,QLIKE,0.019694769268312397,0.019638950732426101,0.99716581925252079,-5.5818535886298816e-05,5,0.99099949545900379,-1.4288237857935,0.15305488724285463,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,no_periodicity,22,MSE,4.6098829018487958e-10,4.5976980927429789e-10,0.9973568072410407,-1.2184809105816878e-12,21,0.95699947753381764,-0.80931188306698065,0.4183357727577226,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,no_periodicity,22,QLIKE,0.014527711533246685,0.014497469604523363,0.99791832811010095,-3.0241928723321985e-05,21,0.95699947753381764,-0.57766819376483947,0.56348815678706998,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,u_shaped_periodicity,1,MSE,1.6582657193008205e-09,1.6483075885393575e-09,0.99399485218468986,-9.9581307614628966e-12,5,0.99899949949937417,-0.82419874005054417,0.40982664283361991,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,u_shaped_periodicity,1,QLIKE,0.049099066235359361,0.048867311523002652,0.99527985499264326,-0.00023175471235670919,5,0.99899949949937417,-0.66575315982348948,0.50556888864534211,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,u_shaped_periodicity,5,MSE,6.5895035892160209e-10,6.5701739700069363e-10,0.99706660464671149,-1.932961920908386e-12,5,0.99099949545900379,-0.2075865678128857,0.83555179323774886,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,u_shaped_periodicity,5,QLIKE,0.019998888854775763,0.020017927280436918,1.0009519741721356,1.9038425661157986e-05,5,0.99099949545900379,0.066123189619621395,0.94727974860460773,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,u_shaped_periodicity,22,MSE,4.7073698699335936e-10,4.6793958577710522e-10,0.99405740085536642,-2.7974012162540838e-12,21,0.95699947753381764,-0.32896646748625435,0.74218103373627797,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
181,u_shaped_periodicity,22,QLIKE,0.014851583994806452,0.014817213449059721,0.99768573198934529,-3.4370545746729598e-05,21,0.95699947753381764,-0.11142026553012237,0.91128309054752088,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,no_periodicity,1,MSE,1.7679979035044024e-09,1.7669267816777971e-09,0.99939416114437563,-1.0711218266052452e-12,5,0.99899949949937417,-0.73514096388818295,0.46225364871432645,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,no_periodicity,1,QLIKE,0.048000085706581222,0.047963462277891618,0.99923701326465375,-3.6623428689602552e-05,5,0.99899949949937417,-0.95747218246337118,0.33832898043617293,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,no_periodicity,5,MSE,5.9042691047746507e-10,5.9043901097624716e-10,1.0000204944906259,1.2100498782086195e-14,5,0.99099949545900379,0.012587707443270677,0.98995672780252519,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,no_periodicity,5,QLIKE,0.016912321136343316,0.016931802879236773,1.0011519260269717,1.9481742893460387e-05,5,0.99099949545900379,0.70516210759314946,0.48070935943371085,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,no_periodicity,22,MSE,4.1219124987505466e-10,4.1145951223782132e-10,0.99822476183699882,-7.3173763723332929e-13,21,0.95699947753381764,-0.83030616713917116,0.40636570212974071,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,no_periodicity,22,QLIKE,0.011987562698197894,0.011980881423860879,0.99944264947719363,-6.6812743370165962e-06,21,0.95699947753381764,-0.27882607523670955,0.78037830257045893,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,u_shaped_periodicity,1,MSE,1.8929395326105556e-09,1.8778133476992513e-09,0.992009155786163,-1.5126184911304549e-11,5,0.99899949949937417,-1.2734938857033775,0.2028428408576316,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,u_shaped_periodicity,1,QLIKE,0.051366050317866369,0.05081564744069951,0.98928469536277708,-0.00055040287716686678,5,0.99899949949937417,-1.6740388249977554,0.094122969241009588,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,u_shaped_periodicity,5,MSE,6.2658899984680429e-10,6.1116015363465191e-10,0.97537644897065767,-1.5428846212152429e-11,5,0.99099949545900379,-2.114524121412261,0.034470526779759508,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,u_shaped_periodicity,5,QLIKE,0.018198287596947874,0.017621114433414513,0.96828420473857324,-0.0005771731635333603,5,0.99099949545900379,-2.4830348618557507,0.013026833803339711,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,u_shaped_periodicity,22,MSE,4.1413690356584138e-10,3.9845864377261142e-10,0.96214232622537255,-1.5678259793229993e-11,21,0.95699947753381764,-1.7854577130030129,0.074187104575110643,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
182,u_shaped_periodicity,22,QLIKE,0.012218209664245241,0.011668726637830336,0.95502753336907575,-0.00054948302641490707,21,0.95699947753381764,-2.4421950941052679,0.01459825524850719,HARP,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,no_periodicity,1,MSE,6.5362684004613128e-10,6.5353876541725656e-10,0.99986525242924773,-8.8074628874590986e-14,5,0.99899949949937417,-0.11917220818492429,0.90513892436905419,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,no_periodicity,1,QLIKE,0.047168334516202289,0.047183518703788493,1.0003219148554203,1.5184187586203102e-05,5,0.99899949949937417,0.31868049010143645,0.74996881053335285,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,no_periodicity,5,MSE,3.1838250572871141e-10,3.1840264991545379e-10,1.0000632703945096,2.0144186742480169e-14,5,0.99099949545900379,0.033134121912485243,0.97356763232947729,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,no_periodicity,5,QLIKE,0.02431859567080499,0.024327913733931159,1.000383166168487,9.3180631261713379e-06,5,0.99099949545900379,0.2553434561866339,0.79845783885616139,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,no_periodicity,22,MSE,3.171205829577968e-10,3.1745215597967742e-10,1.0010455739541975,3.3157302188060831e-13,21,0.95699947753381764,0.70327384272719673,0.48188510849241584,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,no_periodicity,22,QLIKE,0.024214043273876794,0.024257394831043222,1.0017903477199612,4.3351557166429352e-05,21,0.95699947753381764,1.1610554323900752,0.2456193574496246,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,u_shaped_periodicity,1,MSE,6.7760624102094747e-10,6.734946651582468e-10,0.99393220485025968,-4.111575862700621e-12,5,0.99899949949937417,-0.81666821425551972,0.41411806075361585,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,u_shaped_periodicity,1,QLIKE,0.050934203861550217,0.050527230277259222,0.99200981750107975,-0.00040697358429098916,5,0.99899949949937417,-1.2286634196909105,0.21919802669185676,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,u_shaped_periodicity,5,MSE,3.2315991005570416e-10,3.2124906871271449e-10,0.99408700991821575,-1.9108413429896737e-12,5,0.99099949545900379,-0.48863608426125849,0.6250993616393552,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,u_shaped_periodicity,5,QLIKE,0.02513460957608174,0.025151665691375932,1.0006785908188693,1.7056115294190821e-05,5,0.99099949545900379,0.06544125391415978,0.94782267858257296,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,u_shaped_periodicity,22,MSE,3.1285638824003272e-10,3.1035050869488716e-10,0.99199032003392251,-2.5058795451455722e-12,21,0.95699947753381764,-0.67729785680415999,0.4982169904350916,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
183,u_shaped_periodicity,22,QLIKE,0.024503964058158547,0.024402004750144052,0.99583906882280349,-0.00010195930801449115,21,0.95699947753381764,-0.43394566424186204,0.66432789858553853,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,no_periodicity,1,MSE,1.6912703203364268e-09,1.6933199853288075e-09,1.0012119085682134,2.0496649923806039e-12,5,0.99899949949937417,1.6915554177755676,0.090730772966123127,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,no_periodicity,1,QLIKE,0.047216590560905838,0.047272368528878742,1.001181321381114,5.5777967972909351e-05,5,0.99899949949937417,1.4814358435410839,0.13849046921395844,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,no_periodicity,5,MSE,7.7137736238541136e-10,7.7387819526666622e-10,1.0032420356147362,2.5008328812547185e-12,5,0.99099949545900379,1.9522584339661044,0.050907529715661766,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,no_periodicity,5,QLIKE,0.02151358877380298,0.021570719273230076,1.0026555541257098,5.7130499427095136e-05,5,0.99099949545900379,1.6863298185568458,0.09173229076249903,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,no_periodicity,22,MSE,7.0299361148811242e-10,7.0564895176791742e-10,1.003777189773011,2.6553402798049807e-12,21,0.95699947753381764,1.6246545638876126,0.10423618382146253,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,no_periodicity,22,QLIKE,0.020581630759139168,0.020658023504095006,1.0037116954360827,7.6392744955836814e-05,21,0.95699947753381764,1.5626001407874222,0.1181466751667135,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,u_shaped_periodicity,1,MSE,1.8401516521697779e-09,1.8349388101207172e-09,0.99716716715010201,-5.212842049060796e-12,5,0.99899949949937417,-0.49275459446590075,0.62218599699075061,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,u_shaped_periodicity,1,QLIKE,0.050230357577317412,0.050343875583583254,1.0022599482014658,0.00011351800626585096,5,0.99899949949937417,0.39053926929778721,0.69613782330045004,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,u_shaped_periodicity,5,MSE,7.7516946831221834e-10,7.8106810510389524e-10,1.0076094802914775,5.8986367916768563e-12,5,0.99099949545900379,0.63664987148610508,0.52435293260046911,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,u_shaped_periodicity,5,QLIKE,0.021951753835962571,0.022110418633151475,1.0072278870460443,0.00015866479718890992,5,0.99099949545900379,0.61279967683545167,0.54000880458463341,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
184,u_shaped_periodicity,22,MSE,6.8832357029684001e-10,7.032951106183788e-10,1.0217507302780324,1.4971540321538722e-11,21,0.95699947753381764,1.0373762411974534,0.29956054652077857,NONE,0,0,0,0,True,500,"Synthetic mechanism check — not empirical SPY evidence, trading evidence, or an exact paper replication."
